B._velezensis_strain_Pm9.fna	B._subtilis_isolate_NRS6105_NRS6105_1.fna	81.1186	675	1296
B._velezensis_strain_Pm9.fna	B._halotolerans_strain_KKD1.fna	81.1016	713	1296
B._velezensis_strain_Pm9.fna	B._subtilis_strain_SRCM116301.fna	81.0848	680	1296
B._velezensis_strain_Pm9.fna	B._subtilis_strain_K35-1.fna	81.0665	679	1296
B._velezensis_strain_Pm9.fna	B._subtilis_strain_4ZT.fna	81.0577	671	1296
B._velezensis_strain_Pm9.fna	B._subtilis_strain_PK5_52.fna	80.9755	680	1296
B._velezensis_strain_Pm9.fna	B._sonorensis_strain_SRCM101395.fna	79.0427	338	1296
B._velezensis_strain_Pm9.fna	B._paralicheniformis_strain_SUBG0010.fna	78.846	355	1296
B._velezensis_strain_SCGB_574.fna	B._velezensis_strain_SCGB_574.fna	100	1327	1329
B._velezensis_strain_SCGB_574.fna	B._velezensis_strain_Ag75.fna	98.1385	1254	1329
B._velezensis_strain_SCGB_574.fna	B._velezensis_strain_BS-G1.fna	98.084	1259	1329
B._velezensis_strain_SCGB_574.fna	Strain_FO-S2.fna	98.0699	1250	1329
B._velezensis_strain_SCGB_574.fna	B._velezensis_strain_JM199.fna	97.9803	1246	1329
B._velezensis_strain_SCGB_574.fna	B._velezensis_strain_NJAU-Z9.fna	97.5886	1247	1329
B._velezensis_strain_SCGB_574.fna	B._velezensis_strain_DJ4.fna	97.5535	1249	1329
B._velezensis_strain_SCGB_574.fna	B._velezensis_strain_Pm9.fna	97.5503	1243	1329
B._velezensis_strain_SCGB_574.fna	B._velezensis_strain_SMU-T0423.fna	97.5477	1245	1329
B._velezensis_strain_SCGB_574.fna	B._subtilis_strain_YZ-1.fna	81.3756	665	1329
B._velezensis_strain_SCGB_574.fna	B._subtilis_isolate_NRS6105_NRS6105_1.fna	81.3485	671	1329
B._velezensis_strain_SCGB_574.fna	B._subtilis_strain_K35-1.fna	81.2482	680	1329
B._velezensis_strain_SCGB_574.fna	B._subtilis_strain_4ZT.fna	81.1948	680	1329
B._velezensis_strain_SCGB_574.fna	B._subtilis_strain_PK5_52.fna	81.1815	682	1329
B._velezensis_strain_SCGB_574.fna	B._subtilis_strain_SRCM116301.fna	81.1387	687	1329
B._velezensis_strain_SCGB_574.fna	B._halotolerans_strain_KKD1.fna	81.0366	723	1329
B._velezensis_strain_SCGB_574.fna	B._paralicheniformis_strain_SUBG0010.fna	79.0355	358	1329
B._velezensis_strain_SCGB_574.fna	B._sonorensis_strain_SRCM101395.fna	78.6832	353	1329
B._velezensis_strain_SMU-T0423.fna	B._velezensis_strain_SMU-T0423.fna	100	1309	1319
B._velezensis_strain_SMU-T0423.fna	B._velezensis_strain_NJAU-Z9.fna	99.3995	1257	1319
B._velezensis_strain_SMU-T0423.fna	B._velezensis_strain_Pm9.fna	99.3861	1238	1319
B._velezensis_strain_SMU-T0423.fna	B._velezensis_strain_DJ4.fna	99.3207	1262	1319
B._velezensis_strain_SMU-T0423.fna	B._velezensis_strain_SCGB_574.fna	97.5657	1243	1319
B._velezensis_strain_SMU-T0423.fna	B._velezensis_strain_BS-G1.fna	97.5372	1244	1319
B._velezensis_strain_SMU-T0423.fna	B._velezensis_strain_Ag75.fna	97.5284	1243	1319
B._velezensis_strain_SMU-T0423.fna	B._velezensis_strain_JM199.fna	97.4804	1246	1319
B._velezensis_strain_SMU-T0423.fna	Strain_FO-S2.fna	97.3442	1227	1319
B._velezensis_strain_SMU-T0423.fna	B._subtilis_isolate_NRS6105_NRS6105_1.fna	81.1727	639	1319
B._velezensis_strain_SMU-T0423.fna	B._subtilis_strain_K35-1.fna	81.1697	654	1319
B._velezensis_strain_SMU-T0423.fna	B._subtilis_strain_YZ-1.fna	81.096	669	1319
B._velezensis_strain_SMU-T0423.fna	B._halotolerans_strain_KKD1.fna	81.0955	721	1319
B._velezensis_strain_SMU-T0423.fna	B._subtilis_strain_4ZT.fna	81.0027	651	1319
B._velezensis_strain_SMU-T0423.fna	B._subtilis_strain_SRCM116301.fna	80.9917	673	1319
B._velezensis_strain_SMU-T0423.fna	B._subtilis_strain_PK5_52.fna	80.858	687	1319
B._velezensis_strain_SMU-T0423.fna	B._sonorensis_strain_SRCM101395.fna	79.0012	338	1319
B._velezensis_strain_SMU-T0423.fna	B._paralicheniformis_strain_SUBG0010.fna	78.8391	359	1319
E._coli_K-12_strain_K-12_MG1655.fna	E._coli_K-12_strain_K-12_MG1655.fna	100	1553	1553
Lysinibacillus_sp._FSL_K6-3209.fna	Lysinibacillus_sp._FSL_K6-3209.fna	100	1526	1526
M._avium_subsp._paratuberculosis_strain_XJ121.fna	M._avium_subsp._paratuberculosis_strain_XJ121.fna	100	1609	1609
M._avium_subsp._paratuberculosis_strain_XJ121.fna	Streptomyces_sp.SudanB13_2037.fna	75.9274	323	1609
Paenibacillus._sp._FSL_H3-0286.fna	Paenibacillus._sp._FSL_H3-0286.fna	100	2355	2356
S._aureus_strain_HL21008.fna	S._aureus_strain_HL21008.fna	100	974	990
Strain_FO-S2.fna	Strain_FO-S2.fna	100	1377	1377
Strain_FO-S2.fna	B._velezensis_strain_BS-G1.fna	98.6313	1253	1377
Strain_FO-S2.fna	B._velezensis_strain_SCGB_574.fna	98.0778	1245	1377
Strain_FO-S2.fna	B._velezensis_strain_Ag75.fna	98.0372	1249	1377
Strain_FO-S2.fna	B._velezensis_strain_JM199.fna	97.7432	1278	1377
Strain_FO-S2.fna	B._velezensis_strain_Pm9.fna	97.4363	1222	1377
Strain_FO-S2.fna	B._velezensis_strain_NJAU-Z9.fna	97.3953	1226	1377
Strain_FO-S2.fna	B._velezensis_strain_SMU-T0423.fna	97.3729	1222	1377
Strain_FO-S2.fna	B._velezensis_strain_DJ4.fna	97.211	1266	1377
Strain_FO-S2.fna	B._subtilis_strain_YZ-1.fna	81.0048	678	1377
Strain_FO-S2.fna	B._subtilis_isolate_NRS6105_NRS6105_1.fna	80.9297	660	1377
Strain_FO-S2.fna	B._subtilis_strain_4ZT.fna	80.8855	685	1377
Strain_FO-S2.fna	B._halotolerans_strain_KKD1.fna	80.8368	747	1377
Strain_FO-S2.fna	B._subtilis_strain_PK5_52.fna	80.8349	673	1377
Strain_FO-S2.fna	B._subtilis_strain_SRCM116301.fna	80.809	679	1377
Strain_FO-S2.fna	B._subtilis_strain_K35-1.fna	80.7964	665	1377
Strain_FO-S2.fna	B._paralicheniformis_strain_SUBG0010.fna	78.566	342	1377
Strain_FO-S2.fna	B._sonorensis_strain_SRCM101395.fna	78.3214	347	1377
Streptomyces_sp.SudanB13_2037.fna	Streptomyces_sp.SudanB13_2037.fna	100	2454	2457
Streptomyces_sp.SudanB13_2037.fna	M._avium_subsp._paratuberculosis_strain_XJ121.fna	75.8958	334	2457
V._salidurans_strain_NKC19-16.fna	V._salidurans_strain_NKC19-16.fna	100	1276	1276
